"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","8828","0","182.9","103.6","-0.3","270"
"","Haryana","7859","0","162.2","134.3","-4.6","94"
"","Rajasthan","7561","0","161.9","62.9","0.2","416"
"","Delhi","5037","0","104.2","83.1","-0.1","244"
"","UP","13759","0","295.1","150.3","2.5","407"
"","Uttarakhand","1780","75","38.1","15.8","2.0","237"
"","HP","1271","0","25.2","-2.5","1.5","302"
"","J&K","1812","453","35.2","14.3","-1.1","161"
"","Chandigarh","289","0","5.7","5.9","-0.2","37"
"WR","Chhattisgarh","3600","0","83.0","33.6","2.0","523"
"","Gujarat","10628","0","247.0","63.1","-4.0","480"
"","MP","6376","2","128.2","53.3","-0.7","322"
"","Maharashtra","19068","0","412.4","120.0","1.9","507"
"","Goa","428","0","8.4","7.7","0.1","81"
"","DD","317","0","7.2","6.7","0.5","66"
"","DNH","759","0","17.2","17.5","-0.3","12"
"","Essar steel","458","0","8.6","7.3","1.2","235"
"SR","Andhra Pradesh","7633","0","170.1","24.2","2.3","450"
"","Telangana","7788","0","176.1","124.1","2.3","275"
"","Karnataka","8884","0","193.9","70.9","4.5","500"
"","Kerala","3463","0","66.6","46.9","1.6","277"
"","Tamil Nadu","14109","0","310.8","117.2","1.2","653"
"","Pondy","348","0","7.0","7.4","-0.4","72"
"ER","Bihar","3585","0","72.2","66.6","3.4","578"
"","DVC","2694","0","59.7","-19.1","2.2","530"
"","Jharkhand","2389","0","21.3","15.7","0.2","130"
"","Odisha","4082","0","79.4","23.0","0.1","310"
"","West Bengal","7919","0","150.1","50.8","1.3","330"
"","Sikkim","94","0","1.2","1.6","-0.3","24"
"NER","Arunachal Pradesh","106","4","1.9","2.0","-0.1","15"
"","Assam","1506","143","33.4","23.4","4.9","390"
"","Manipur","126","1","1.9","2.1","-0.1","30"
"","Meghalaya","291","0","5.0","0.7","0.7","158"
"","Mizoram","81","2","1.3","1.2","0.1","61"
"","Nagaland","104","3","1.8","1.8","-0.1","25"
"","Tripura","266","0","4.3","3.6","1.4","76"
