"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.50","5.56","31.67","37.72","56.02","6.26"
"SR GRID","0.00","0.50","5.56","31.67","37.72","56.02","6.26"
