"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9147","850","212.2","103.3","0.5","163"
"","Haryana","8440","241","182.0","90.3","2.4","318"
"","Rajasthan","7606","1266","171.2","52.1","8.4","714"
"","Delhi","4943","59","105.1","79.4","-0.7","233"
"","UP","11549","3390","259.1","128.8","2.8","515"
"","Uttarakhand","1614","210","35.4","16.3","1.0","179"
"","HP","1270","-78","24.5","0.1","1.4","159"
"","J&K","1651","100","34.8","13.9","6.2","375"
"","Chandigarh","303","0","6.1","5.1","0.9","79"
"WR","Chhattisgarh","3309","42","77.4","20.2","-0.3","164"
"","Gujarat","11867","0","261.6","94.7","-0.9","275"
"","MP","6640","0","147.9","96.1","-2.1","297"
"","Maharashtra","14411","60","312.0","94.6","-2.1","534"
"","Goa","327","0","5.9","7.8","-2.2","0"
"","DD","246","0","5.1","5.6","-0.5","13"
"","DNH","634","0","14.4","14.6","-0.2","49"
"","Essar steel","297","0","6.5","5.7","0.8","11"
"SR","Andhra Pradesh","5214","0","114.4","16.6","-2.0","179"
"","Telangana","5328","300","119.7","53.1","3.8","303"
"","Karnataka","6239","300","123.6","9.3","-0.6","321"
"","Kerala","3123","0","57.5","32.3","2.5","352"
"","Tamil Nadu","11655","0","258.0","67.4","1.5","359"
"","Pondy","281","0","6.1","6.2","-0.1","31"
"ER","Bihar","2161","450","48.7","42.4","3.8","250"
"","DVC","2493","0","56.8","-6.7","0.7","260"
"","Jharkhand","915","100","17.1","11.2","1.4","200"
"","Odisha","3617","0","72.0","12.9","0.3","500"
"","West Bengal","7378","16","140.8","51.9","2.7","300"
"","Sikkim","88","0","1.2","1.1","0.1","30"
"NER","Arunachal Pradesh","113","1","1.9","2.0","-0.2","40"
"","Assam","1097","305","22.0","12.8","2.6","269"
"","Manipur","123","1","1.7","2.0","-0.3","47"
"","Meghalaya","254","0","4.0","-0.5","-0.4","91"
"","Mizoram","68","4","1.1","1.1","0.0","24"
"","Nagaland","108","0","2.0","1.4","0.0","24"
"","Tripura","225","10","3.5","1.2","0.3","61"
