"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","1.03","6.17","23.77","30.97","54.78","14.25"
"SR GRID","0.00","1.03","6.17","23.77","30.97","54.78","B. Frequency Profile (%)14.25"
