"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","7.29","13.33","32.47","53.11","41.01","5.88"
"SR GRID","0.00","7.29","13.33","32.47","53.11","41.01","B. Frequency Profile (%)5.88"
