"Region","FVI","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.033","0.00","0.02","3.18","3.21","76.71","20.08"
"SR GRID","0.033","0.00","0.02","3.18","3.21","76.71","20.08"
