"","NR","WR","SR","ER","NER","All India"
"Coal","501","1189","523","468","11","2692"
"Lignite","23","15","52","0","0","89"
"Hydro","132","49","93","34","5","314"
"Nuclear","24","33","40","0","0","97"
"Gas, Naptha & Diesel","30","42","18","0","21","111"
"RES (Wind, Solar, Biomass & Others)","70","45","161","2","0","277"
"Total","780","1373","887","503","37","3581"
