"Share of RES in total generation (%)","8.94","3.26","18.19","0.31","0.11","7.75"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","29.01","9.22","33.17","7.05","14.29","19.21"
