"Share of RES in total generation (%)","7.64","4.04","20.36","0.21","0.12","8.24"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","24.97","8.73","34.14","4.74","12.86","18.00"
