"Share of RES in total generation (%)","4.52","3.56","14.48","0.41","0.09","5.75"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","27.44","11.45","39.42","19.78","28.34","22.89"
