"RegionRegion","States","Max. Demand Met during the day (MW)","Peak hourShortage (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4947","0","92.4","36.3","3.0","294"
"","Haryana","5654","172","104.6","44.3","0.4","304"
"","Rajasthan","9597","0","189.0","62.6","-1.4","322"
"","Delhi","3783","7","65.0","44.0","-1.0","213"
"","UP","9819","1730","214.9","89.0","-2.5","313"
"","Uttarakhand","1781","40","33.0","21.7","1.3","175"
"","HP","1359","0","25.0","20.1","0.5","131"
"","J&K","1917","100","38.4","30.6","2.1","349"
"","Chandigarh","215","0","3.8","3.3","0.5","66"
"WR","Chhattisgarh","2926","5","64.2","14.8","-1.2","248"
"","Gujarat","11170","0","237.5","28.1","5.6","455"
"","MP","8912","0","173.4","88.2","-1.1","145"
"","Maharashtra","17477","172","361.7","104.9","2.7","575"
"","Goa","389","0","8.4","8.0","-0.2","15"
"","DD","228","0","5.3","6.0","-0.7","14"
"","DNH","598","0","13.8","13.5","0.3","60"
"","Essar steel","319","0","6.0","6.5","-0.1","12"
"SR","Andhra Pradesh","10987","300","253.0","84.2","7.2","638"
"","Karnataka","8589","500","174.6","24.5","0.0","362"
"","Kerala","3197","150","57.7","26.7","2.2","406"
"","Tamil Nadu","11816","702","247.7","83.2","1.3","382"
"","Pondy","298","0","5.7","6.1","-0.4","24"
"ER","Bihar","1849","600","40.5","35.3","4.0","250"
"","DVC","2665","0","57.9","-15.7","1.2","270"
"","Jharkhand","1023","0","21.4","10.2","-1.0","80"
"","Odisha","3353","0","64.4","9.9","3.5","410"
"","West Bengal","6180","0","101.4","24.6","6.5","490"
"","Sikkim","111","0","1.7","1.4","0.4","15"
"NER","Arunachal Pradesh","113","2","1.7","1.3","0.4","41"
"","Assam","980","188","17.5","9.9","2.3","288"
"","Manipur","119","11","1.7","1.4","0.4","44"
"","Meghalaya","293","2","4.9","2.9","0.4","130"
"","Mizoram","75","5","1.2","1.0","0.0","27"
"","Nagaland","88","12","1.6","1.3","0.1","28"
"","Tripura","166","25","2.9","0.1","0.2","44"
