"Region","<49.2","49.2-49.5","49.5-49.7","49.7-49.8","<49.7","49.7-50.2","> 50.2"
"NEW GRID","0.0","0.0","0.7","3.1","0.7","83.8","15.5"
"SR GRID","0.0","0.0","0.6","1.8","0.6","81.0","18.4"
