"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","172.8","-225.4","132.8","-85.5","4.4","-1.0"
"Actual(MU)","176.4","-233.5","130.5","-77.8","5.6","1.2"
"O/D/U/D(MU)","3.7","-8.1","-2.3","7.7","1.2","2.2"
