"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","222.9","-232.5","84.9","-76.6","0.9","-0.3"
"Actual(MU)","209.3","-224.1","92.1","-80.4","0.2","-3.0"
"O/D/U/D(MU)","-13.7","8.3","7.2","-3.9","-0.7","-2.6"
