"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","202.9","-261.8","156.2","-108.3","11.1","0.0"
"Actual(MU)","195.1","-255.4","172.2","-116.8","13.4","8.4"
"O/D/U/D(MU)","-7.8","6.5","16.0","-8.5","2.3","8.4"
