"Share of RES in total generation (%)","6.72","8.04","15.03","0.50","0.08","8.04"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","31.58","13.89","47.81","20.57","38.39","27.17"
