"","NR","WR","SR","ER","NER","All India"
"Coal","281","812","350","383","10","1835"
"Lignite","15","12","48","0","0","75"
"Hydro","143","46","64","45","3","301"
"Nuclear","27","36","52","0","0","115"
"Gas, Naptha & Diesel","21","87","20","0","29","156"
"RES (Wind, Solar, Biomass & Others)","87","98","129","5","0","318"
"Total","574","1089","662","433","43","2800"
