"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","2.81","20.79","23.60","67.18","9.22"
"SR GRID","0.00","0.00","2.81","20.79","23.60","67.18","9.22"
