"Share of RES in total generation (%)","10.05","13.92","36.58","0.33","0.02","15.86"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","46.48","17.44","43.49","24.00","44.27","32.56"
