"Share of RES in total generation (%)","10.86","6.35","19.68","0.88","0.13","9.78"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","35.84","13.29","34.64","7.08","11.31","22.05"
