"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","6237","0","136.3","67.2","0.5","168"
"","Haryana","7333","0","139.2","102.0","-1.4","225"
"","Rajasthan","8283","429","183.6","64.8","3.9","353"
"","Delhi","4081","0","84.2","64.8","0.2","188"
"","UP","12124","635","259.9","104.0","3.9","904"
"","Uttarakhand","1868","0","36.7","19.4","0.9","203"
"","HP","1311","0","28.3","14.1","1.4","154"
"","J&K","2433","608","39.7","27.4","1.5","560"
"","Chandigarh","212","0","4.0","4.2","-0.2","28"
"WR","Chhattisgarh","3075","0","71.9","21.3","0.2","252"
"","Gujarat","12802","0","282.8","65.1","-1.4","412"
"","MP","7528","0","156.0","81.6","-0.8","473"
"","Maharashtra","18513","0","385.1","116.8","0.5","702"
"","Goa","453","0","9.2","7.6","1.2","93"
"","DD","320","0","7.2","6.5","0.6","34"
"","DNH","766","0","17.6","17.9","-0.3","2"
"","Essar steel","331","0","6.3","6.7","-0.5","144"
"SR","Andhra Pradesh","7053","0","157.6","11.5","2.4","482"
"","Telangana","7098","0","149.3","84.0","1.2","368"
"","Karnataka","8587","0","186.0","75.1","3.3","554"
"","Kerala","3429","0","63.5","48.8","2.1","239"
"","Tamil Nadu","12900","0","290.7","149.8","-3.3","569"
"","Pondy","331","0","7.0","7.2","-0.3","18"
"ER","Bihar","3622","150","67.1","69.4","-4.2","0"
"","DVC","2930","200","58.8","-27.5","0.4","0"
"","Jharkhand","1110","0","19.8","16.8","0.8","150"
"","Odisha","3840","0","75.2","17.7","0.6","100"
"","West Bengal","7252","0","131.1","34.2","1.8","0"
"","Sikkim","82","0","1.1","1.0","0.1","0"
"NER","Arunachal Pradesh","112","2","2.1","2.6","-0.5","0"
"","Assam","1521","18","25.9","17.1","2.7","259"
"","Manipur","140","1","2.0","2.1","-0.1","16"
"","Meghalaya","242","1","4.5","0.3","0.2","59"
"","Mizoram","82","1","1.4","1.2","0.1","9"
"","Nagaland","97","8","1.9","1.6","0.3","13"
"","Tripura","243","0","4.4","3.9","0.1","59"
