"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4280","0","83.0","40.5","0.6","143"
"","Haryana","6015","0","107.4","48.5","-0.3","213"
"","Rajasthan","9640","0","203.5","56.2","1.0","438"
"","Delhi","3458","0","56.9","40.3","-1.1","218"
"","UP","9597","2560","226.5","95.1","0.8","511"
"","Uttarakhand","1662","75","32.7","22.6","1.5","159"
"","HP","1304","0","24.1","19.4","0.2","147"
"","J&K","2279","402","42.4","36.9","1.0","672"
"","Chandigarh","193","0","3.3","3.4","0.3","9"
"WR","Chhattisgarh","3191","96","74.2","23.8","1.1","293"
"","Gujarat","11619","4","253.5","46.9","-1.0","406"
"","MP","8348","0","157.4","86.3","-1.4","186"
"","Maharashtra","18758","1079","364.4","119.5","3.6","552"
"","Goa","308","0","7.1","6.7","-0.2","48"
"","DD","261","0","5.8","5.9","-0.2","12"
"","DNH","662","0","15.4","15.5","0.0","35"
"","Essar steel","319","0","6.6","6.6","0.0","60"
"SR","Andhra Pradesh","6126","0","140.7","27.6","2.6","474"
"","Telangana","5929","500","130.1","75.6","3.5","339"
"","Karnataka","8653","400","179.3","29.7","3.0","395"
"","Kerala","3127","125","57.6","43.5","2.1","208"
"","Tamil Nadu","11561","727","250.5","95.2","1.4","454"
"","Pondy","263","0","5.5","5.4","0.0","49"
"ER","Bihar","2659","250","55.3","48.8","1.3","210"
"","DVC","2232","0","55.9","-16.7","0.9","190"
"","Jharkhand","1048","0","22.0","10.9","-1.1","110"
"","Odisha","3289","80","62.6","21.0","2.9","310"
"","West Bengal","5756","0","107.3","15.7","2.8","330"
"","Sikkim","86","0","1.4","1.2","0.2","40"
"NER","Arunachal Pradesh","115","2","2.0","1.3","0.7","42"
"","Assam","1185","45","20.5","14.2","1.9","153"
"","Manipur","134","1","1.9","2.3","-0.4","44"
"","Meghalaya","334","1","5.5","5.4","-0.9","28"
"","Mizoram","77","3","1.2","1.0","0.2","27"
"","Nagaland","114","1","2.4","1.5","0.7","41"
"","Tripura","200","1","2.5","0.4","0.2","53"
