"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","192.0","-230.2","108.1","-71.7","1.7","-0.1"
"Actual(MU)","192.6","-237.1","101.4","-60.1","2.5","-0.8"
"O/D/U/D(MU)","0.5","-6.9","-6.7","11.6","0.8","-0.6"
