"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","118.1","-93.5","44.9","-73.3","7.7","3.9"
"Actual(MU)","113.3","-104.0","51.4","-77.7","12.0","-5.0"
"O/D/U/D(MU)","-4.8","-10.5","6.5","-4.4","4.3","-8.9"
