"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","116.3","-117.0","91.2","-81.1","-6.9","2.4"
"Actual(MU)","108.9","-117.5","93.8","-77.7","-9.9","-2.5"
"O/D/U/D(MU)","-7.4","-0.5","2.6","3.4","-3.0","-4.8"
