"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5561","0","105.1","32.4","1.4","211"
"","Haryana","6898","0","121.8","60.5","-1.5","205"
"","Rajasthan","10423","381","220.9","67.8","4.8","333"
"","Delhi","3657","0","64.4","51.2","-0.6","198"
"","UP","10496","1110","238.0","99.8","-1.4","217"
"","Uttarakhand","2010","0","37.1","26.4","0.9","117"
"","HP","1450","0","26.0","21.5","1.3","120"
"","J&K","2045","511","44.0","38.1","0.6","103"
"","Chandigarh","234","0","3.9","3.9","0.3","28"
"WR","Chhattisgarh","3412","96","75.4","22.7","-0.7","173"
"","Gujarat","13057","0","280.2","52.1","2.1","229"
"","MP","10050","0","196.0","117.4","-1.7","332"
"","Maharashtra","18442","9","377.2","86.3","-0.2","233"
"","Goa","412","0","8.1","7.2","0.2","100"
"","DD","291","0","6.5","6.4","0.1","80"
"","DNH","692","0","16.0","15.9","0.0","110"
"","Essar steel","409","0","7.6","7.1","0.5","121"
"SR","Andhra Pradesh","6760","0","143.3","17.0","5.4","862"
"","Telangana","6096","0","132.5","88.3","2.1","246"
"","Karnataka","8994","500","191.2","38.1","3.0","383"
"","Kerala","3538","0","66.2","48.0","1.6","215"
"","Tamil Nadu","13465","0","284.4","124.2","2.9","661"
"","Pondy","308","0","6.2","6.3","-0.1","35"
"ER","Bihar","3188","145","64.7","64.4","-1.9","170"
"","DVC","2539","0","59.9","-18.9","-1.2","205"
"","Jharkhand","956","0","21.8","14.1","0.0","110"
"","Odisha","3849","0","69.1","17.7","2.2","225"
"","West Bengal","6901","0","122.2","30.3","0.8","165"
"","Sikkim","106","0","1.7","1.5","0.1","25"
"NER","Arunachal Pradesh","117","1","2.0","1.5","0.5","38"
"","Assam","1289","40","21.4","15.2","1.7","157"
"","Manipur","154","2","2.5","2.3","0.2","28"
"","Meghalaya","355","2","5.3","4.9","-0.9","16"
"","Mizoram","97","2","1.5","1.1","0.4","42"
"","Nagaland","115","3","2.1","1.5","0.5","35"
"","Tripura","214","2","3.2","-1.0","0.5","38"
