"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.0","0.5","8.9","20.5","29.9","53.1","17.1"
"SR GRID","0.0","0.5","8.9","20.5","29.9","53.1","17.1"
