"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","170.1","-204.1","80.5","-51.4","6.6","1.7"
"Actual(MU)","166.9","-206.0","70.5","-41.0","7.5","-2.2"
"O/D/U/D(MU)","-3.3","-2.0","-10.0","10.4","0.9","-3.9"
