"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","2.00","13.97","15.97","66.09","12.71"
"SR GRID","0.00","0.00","2.00","13.97","15.97","66.09","12.71"
