"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","35223","32752","29113","14232","1870","113190"
"Peak Shortage (MW)","650","419","2387","0","247","3703"
"Energy Met (MU)","884","724","693","300","35","2636"
"Hydro Gen(MU)","277","55","71","75","26","504"
"Wind Gen(MU)","33","60","82","----------","----------","174"
