"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5249","910","120.8","54.6","0.9","209"
"","Haryana","6653","0","134.4","68.1","-0.3","153"
"","Rajasthan","8700","0","191.4","43.0","1.5","326"
"","Delhi","3865","0","81.7","51.0","0.2","252"
"","UP","9892","3585","224.4","105.9","-3.1","428"
"","Uttarakhand","1517","130","29.8","15.5","2.6","243"
"","HP","1237","0","23.8","12.9","1.3","133"
"","J&K","1672","0","32.8","19.4","2.9","285"
"","Chandigarh","217","0","4.1","3.7","0.4","61"
"WR","Chhattisgarh","2202","0","46.3","2.8","-5.4","127"
"","Gujarat","13407","33","304.8","67.3","-0.6","358"
"","MP","7199","0","152.9","81.5","0.3","338"
"","Maharashtra","20568","738","427.8","164.0","-0.8","430"
"","Goa","448","0","8.5","8.5","0.0","51"
"","DD","269","0","6.0","6.1","-0.2","28"
"","DNH","663","0","8.1","15.4","-0.3","12"
"","Essar steel","320","0","6.8","7.9","-1.1","64"
"SR","Andhra Pradesh","5106","1000","109.2","28.4","0.3","352"
"","Telangana","5904","2000","131.9","42.0","4.9","503"
"","Karnataka","7414","500","150.5","13.1","1.7","532"
"","Kerala","3075","450","59.5","26.2","2.8","840"
"","Tamil Nadu","11800","781","261.5","57.8","2.6","684"
"","Pondy","309","30","6.6","6.2","0.3","42"
"ER","Bihar","2478","300","47.8","45.6","-0.4","180"
"","DVC","2228","0","50.8","-15.3","0.4","220"
"","Jharkhand","824","111","16.7","11.4","0.4","140"
"","Odisha","3270","0","51.8","4.4","0.9","210"
"","West Bengal","7356","92","132.5","35.5","2.5","250"
"","Sikkim","76","0","1.2","1.3","-0.2","21"
"NER","Arunachal Pradesh","108","2","1.8","1.7","0.2","34"
"","Assam","1240","138","25.1","15.9","2.3","225"
"","Manipur","125","2","2.2","2.2","0.0","39"
"","Meghalaya","265","1","4.6","1.7","-0.3","32"
"","Mizoram","69","1","1.1","1.1","0.0","10"
"","Nagaland","117","5","1.8","1.4","-0.1","24"
"","Tripura","209","1","3.0","1.5","-0.7","19"
