"Share of RES in total generation (%)","3.73","5.00","26.96","0.42","0.06","9.24"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","38.54","16.01","44.42","25.30","39.27","30.73"
