"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5356","0","106.8","39.9","-0.9","211","0.0"
"","Haryana","6080","0","123.7","85.5","0.7","154","0.0"
"","Rajasthan","11428","0","231.3","66.9","0.8","331","0.0"
"","Delhi","3952","0","65.4","60.7","-0.5","348","0.1"
"","UP","14458","370","268.0","116.1","0.9","572","0.0"
"","Uttarakhand","2002","0","37.0","21.9","0.0","206","0.0"
"","HP","1683","0","29.5","22.5","0.0","132","0.0"
"","J&K","2533","633","50.5","43.0","-0.4","362","11.9"
"","Chandigarh","223","0","3.4","3.7","-0.3","4","0.0"
"WR","Chhattisgarh","4092","0","92.3","37.6","-1.8","272","0.2"
"","Gujarat","14757","0","322.6","103.7","0.8","553","0.0"
"","MP","12008","0","222.6","99.6","-0.3","461","0.0"
"","Maharashtra","19833","0","420.9","134.4","0.1","545","0.0"
"","Goa","475","0","9.7","9.1","0.0","47","0.0"
"","DD","315","0","7.1","7.0","0.1","32","0.0"
"","DNH","750","0","17.7","17.9","-0.1","46","0.0"
"","Essar steel","452","0","5.4","4.7","0.7","327","0.0"
"SR","Andhra Pradesh","8678","0","192.9","93.3","1.1","561","0.0"
"","Telangana","10119","0","218.9","105.8","-0.4","630","0.0"
"","Karnataka","12476","0","251.6","85.9","-0.5","449","0.0"
"","Kerala","3749","0","77.0","61.1","0.8","253","0.0"
"","Tamil Nadu","15426","0","340.9","186.5","-0.2","469","0.0"
"","Pondy","386","0","8.1","8.2","-0.1","29","0.0"
"ER","Bihar","3969","0","69.1","64.6","0.9","460","0.0"
"","DVC","3021","0","62.5","-50.9","-0.5","396","0.0"
"","Jharkhand","1000","0","21.0","18.3","-0.1","169","0.0"
"","Odisha","3975","0","75.3","23.1","0.3","267","0.0"
"","West Bengal","6416","0","115.4","24.1","-0.4","309","0.0"
"","Sikkim","100","0","1.4","1.5","-0.1","18","0.0"
"NER","Arunachal Pradesh","112","3","2.1","2.6","-0.5","4","0.0"
"","Assam","1402","23","22.9","17.8","0.9","115","0.6"
"","Manipur","188","2","2.5","2.6","-0.1","17","0.0"
"","Meghalaya","353","0","6.7","5.0","0.1","52","0.0"
"","Mizoram","93","1","1.8","1.6","0.0","7","0.0"
"","Nagaland","128","2","2.1","1.8","0.2","30","0.0"
"","Tripura","205","1","3.4","1.4","-0.4","39","0.0"
