"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","1.18","3.96","21.39","26.53","60.35","13.13"
"SR GRID","0.00","1.18","3.96","21.39","26.53","60.35","B. Frequency Profile (%)13.13"
