"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","6870","0","158.3","78.6","0.5","222"
"","Haryana","7358","0","144.2","96.3","0.1","246"
"","Rajasthan","8189","0","174.2","57.4","0.8","358"
"","Delhi","4264","0","90.5","71.5","-0.3","155"
"","UP","14559","0","301.9","128.8","-2.4","415"
"","Uttarakhand","1735","0","35.1","18.2","-0.1","165"
"","HP","1177","0","23.8","11.2","1.7","256"
"","J&K","1780","445","34.3","23.4","-3.7","203"
"","Chandigarh","202","0","4.1","4.4","-0.3","10"
"WR","Chhattisgarh","2876","0","68.1","7.7","-1.8","125"
"","Gujarat","11340","0","253.9","76.0","-2.3","427"
"","MP","7054","0","149.4","64.2","-0.9","282"
"","Maharashtra","16768","0","352.4","110.9","-3.3","630"
"","Goa","399","0","7.9","7.6","-0.2","60"
"","DD","304","0","6.9","6.9","0.0","26"
"","DNH","761","0","17.4","17.9","-0.4","10"
"","Essar steel","426","0","7.9","7.7","0.2","200"
"SR","Andhra Pradesh","6519","0","143.6","1.1","-0.7","572"
"","Telangana","5753","0","124.8","52.9","-0.4","338"
"","Karnataka","8719","0","185.4","75.2","3.2","599"
"","Kerala","3133","0","59.7","49.8","2.2","215"
"","Tamil Nadu","12586","0","288.7","110.0","-0.7","853"
"","Pondy","311","0","6.6","7.0","-0.4","18"
"ER","Bihar","3575","0","64.7","70.4","-9.0","0"
"","DVC","2676","0","59.5","-25.0","1.5","100"
"","Jharkhand","1028","0","20.3","16.4","-0.8","55"
"","Odisha","3806","0","74.0","18.4","1.5","200"
"","West Bengal","7359","0","129.9","27.8","1.3","250"
"","Sikkim","61","0","1.0","1.1","-0.2","20"
"NER","Arunachal Pradesh","130","2","1.8","2.6","-0.8","16"
"","Assam","1282","251","24.3","19.0","-1.0","215"
"","Manipur","116","3","1.8","2.4","-0.6","43"
"","Meghalaya","234","3","4.4","1.6","0.6","59"
"","Mizoram","80","1","1.2","1.4","-0.3","25"
"","Nagaland","107","4","2.0","1.8","0.1","19"
"","Tripura","250","2","4.8","4.8","-0.2","26"
