"RegionRegion","States","Max. Demand Met during the day (MW)","Peak hourShortage (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","7124","0","151.6","87.5","1.2","113"
"","Haryana","5775","61","125.9","63.6","2.6","351"
"","Rajasthan","6495","0","138.0","71.2","-0.5","293"
"","Delhi","3829","0","76.9","56.4","3.4","332"
"","UP","8832","2115","191.6","89.2","-1.6","721"
"","Uttarakhand","1610","80","31.8","13.9","1.0","166"
"","HP","1193","0","23.4","6.6","2.1","366"
"","J&K","1573","100","30.0","15.3","1.4","203"
"","Chandigarh","227","0","4.4","4.4","0.0","42"
"WR","Chhattisgarh","3024","24","59.0","14.3","-3.2","471"
"","Gujarat","9757","37","214.2","45.6","-3.2","332"
"","MP","6081","4","121.3","52.8","-1.0","403"
"","Maharashtra","15394","66","334.0","98.5","4.3","404"
"","Goa","398","0","8.1","7.4","0.4","43"
"","DD","264","0","6.0","6.2","-0.2","46"
"","DNH","622","0","14.3","14.4","-0.2","51"
"","Essar steel","310","0","6.0","6.3","0.0","51"
"SR","Andhra Pradesh","10107","1500","230.0","78.2","3.1","620"
"","Karnataka","7641","350","158.1","12.0","0.1","225"
"","Kerala","3029","300","57.2","20.1","0.8","259"
"","Tamil Nadu","11863","671","262.6","57.6","0.1","334"
"","Pondy","259","65","5.4","5.0","0.3","47"
"ER","Bihar","2138","350","37.6","39.4","-1.7","40"
"","DVC","2492","0","56.9","-19.6","0.9","200"
"","Jharkhand","945","0","18.9","13.6","-1.1","40"
"","Odisha","3504","0","70.5","10.1","-0.8","200"
"","West Bengal","6250","18","126.4","32.3","4.4","400"
"","Sikkim","90","0","1.4","1.1","0.3","15"
"NER","Arunachal Pradesh","85","8","1.3","1.4","-0.1","37"
"","Assam","1151","149","20.0","14.1","0.6","150"
"","Manipur","99","11","1.5","1.9","-0.4","23"
"","Meghalaya","257","8","4.5","1.3","-0.8","22"
"","Mizoram","54","4","1.1","1.0","-0.1","28"
"","Nagaland","94","1","1.3","1.2","-0.1","23"
"","Tripura","208","14","2.9","1.1","0.1","25"
