"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 1900 hrs; from RLDCs)","44228","46417","38725","17062","2320","148752"
"Peak Shortage (MW)","625","0","0","0","34","659"
"Energy Met (MU)","926","1138","962","356","41","3421"
"Hydro Gen (MU)","123","40","69","24","5","260"
"Wind Gen (MU)","17","88","43","----------","----------","148"
"Solar Gen (MU)*","39.00","26.40","77.19","1.55","0.03","144"
"Energy Shortage (MU)","12.8","0.0","0.0","0.0","0.5","13.3"
"Maximum Demand Met during the day (MW) & time (from NLDC SCADA)","46400","55382","45711","17636","2420","163998"
"","10:41","10:41","09:27","19:01","18:09","09:30"
