"RegionRegion","States","Max. Demand Met during the day (MW)","Peak hourShortage (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","6248","0","127.9","72.4","-0.4","171"
"","Haryana","5308","287","101.3","57.9","-3.5","385"
"","Rajasthan","7030","0","144.9","76.7","-7.8","40"
"","Delhi","3677","0","76.2","57.0","-3.2","215"
"","UP","10644","2100","217.1","107.2","-4.5","395"
"","Uttarakhand","1557","0","28.5","13.6","-2.1","165"
"","HP","1251","0","23.8","9.1","1.2","496"
"","J&K","1602","100","31.0","18.0","-0.6","116"
"","Chandigarh","217","0","4.2","4.4","-0.2","18"
"WR","Chhattisgarh","2812","19","60.3","9.5","-2.2","303"
"","Gujarat","9867","12","207.2","38.4","1.9","620"
"","MP","6174","0","123.0","45.0","-2.2","262"
"","Maharashtra","15271","52","338.3","99.7","1.3","632"
"","Goa","410","0","8.1","7.2","0.4","16"
"","DD","263","0","6.2","6.4","-0.2","28"
"","DNH","626","0","15.0","14.8","0.2","46"
"","Essar steel","226","0","4.7","4.9","-0.2","51"
"SR","Andhra Pradesh","10264","200","230.4","92.2","0.5","276"
"","Karnataka","7957","350","164.8","15.8","-0.7","279"
"","Kerala","3120","150","58.4","22.4","1.5","373"
"","Tamil Nadu","11416","610","251.6","77.2","1.4","402"
"","Pondy","297","40","6.1","6.2","-0.1","33"
"ER","Bihar","2233","0","45.0","42.1","2.9","368"
"","DVC","2490","0","57.6","-20.3","-0.8","280"
"","Jharkhand","1003","0","20.7","12.6","-1.4","80"
"","Odisha","3149","0","66.8","0.1","-1.4","300"
"","West Bengal","6905","0","121.9","21.2","2.6","385"
"","Sikkim","82","0","1.3","1.3","-0.1","50"
"NER","Arunachal Pradesh","101","4","1.4","1.5","-0.1","46"
"","Assam","1196","85","23.3","14.9","2.5","190"
"","Manipur","108","2","1.4","2.1","-0.7","20"
"","Meghalaya","268","10","3.9","2.0","-0.2","85"
"","Mizoram","53","3","1.0","1.0","-0.2","12"
"","Nagaland","98","1","1.4","1.4","-0.2","14"
"","Tripura","238","2","3.9","1.9","-0.6","27"
