"Share of RES in total generation (%)","11.55","9.24","19.23","0.36","0.08","10.92"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","31.47","14.41","32.15","5.89","12.03","21.23"
