"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","8920","0","185.1","109.4","-1.6","133"
"","Haryana","6403","209","127.4","110.0","-0.5","269"
"","Rajasthan","8244","0","175.8","60.0","-0.3","248"
"","Delhi","4380","9","97.0","78.8","0.6","268"
"","UP","12068","3390","286.3","136.1","-1.9","282"
"","Uttarakhand","1846","40","39.7","19.5","0.5","135"
"","HP","1235","0","25.5","4.8","0.5","81"
"","J&K","1811","453","35.6","20.5","0.0","248"
"","Chandigarh","272","0","5.5","5.7","0.3","7"
"WR","Chhattisgarh","2876","0","68.1","16.2","-0.4","103"
"","Gujarat","12549","0","272.4","48.6","-1.1","563"
"","MP","6107","0","125.3","74.8","-1.4","527"
"","Maharashtra","16328","43","357.9","87.1","5.0","716"
"","Goa","395","0","7.9","7.8","-0.2","67"
"","DD","281","0","6.3","6.5","-0.2","122"
"","DNH","672","0","15.6","15.9","0.2","7"
"","Essar steel","368","0","7.4","7.2","0.2","101"
"SR","Andhra Pradesh","5732","0","130.4","19.4","4.8","496"
"","Telangana","5278","0","109.1","77.9","-4.7","351"
"","Karnataka","7357","300","153.1","33.4","1.7","364"
"","Kerala","3182","0","59.6","43.7","1.9","329"
"","Tamil Nadu","13034","0","281.4","111.1","-1.5","463"
"","Pondy","317","0","6.8","6.9","-0.1","17"
"ER","Bihar","2866","350","59.1","54.6","2.3","470"
"","DVC","2590","0","59.8","-20.6","-0.1","210"
"","Jharkhand","1004","0","20.1","9.9","-1.8","110"
"","Odisha","3536","0","66.9","16.3","-0.9","180"
"","West Bengal","6733","0","128.9","41.4","1.1","290"
"","Sikkim","80","0","1.1","0.9","0.2","40"
"NER","Arunachal Pradesh","91","9","1.1","1.2","0.0","29"
"","Assam","1166","178","22.8","15.3","1.5","225"
"","Manipur","139","3","0.3","2.0","-1.7","59"
"","Meghalaya","243","0","4.1","0.5","-0.5","44"
"","Mizoram","72","0","1.1","1.0","0.1","18"
"","Nagaland","98","1","1.8","1.6","0.2","27"
"","Tripura","217","0","3.4","0.1","1.4","140"
