"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5814","0","131.6","60.8","-0.5","108"
"","Haryana","7000","0","136.7","88.6","-1.8","205"
"","Rajasthan","8908","0","193.3","47.3","1.7","361"
"","Delhi","4524","0","87.8","68.0","0.7","271"
"","UP","14295","0","305.1","124.7","-1.0","488"
"","Uttarakhand","1651","40","35.4","27.6","-0.6","163"
"","HP","1047","0","21.6","11.0","0.3","161"
"","J&K","1888","472","42.3","22.8","3.3","295"
"","Chandigarh","236","0","4.6","4.6","0.3","27"
"WR","Chhattisgarh","3386","0","78.9","20.8","0.1","295"
"","Gujarat","13553","19","300.1","57.1","0.0","546"
"","MP","7941","0","174.1","93.5","-0.3","333"
"","Maharashtra","18103","1","391.1","115.0","-3.3","511"
"","Goa","395","0","8.3","8.0","-0.2","110"
"","DD","275","0","5.0","5.2","-0.2","25"
"","DNH","718","0","16.0","16.5","-0.5","-5"
"","Essar steel","527","0","10.8","10.4","0.4","142"
"SR","Andhra Pradesh","6995","0","153.2","20.9","2.0","551"
"","Telangana","5336","0","123.9","76.1","-1.5","133"
"","Karnataka","8570","600","194.3","55.3","2.8","528"
"","Kerala","3612","0","70.3","50.5","3.3","302"
"","Tamil Nadu","13523","0","312.9","139.6","3.6","574"
"","Pondy","317","0","6.7","7.0","-0.3","25"
"ER","Bihar","3612","200","70.0","71.3","-5.6","400"
"","DVC","2770","0","61.6","-29.5","1.8","300"
"","Jharkhand","1073","0","20.2","16.5","-0.2","200"
"","Odisha","3743","0","78.1","25.9","5.3","470"
"","West Bengal","6967","0","140.8","31.7","1.8","500"
"","Sikkim","70","0","0.8","1.4","-0.5","30"
"NER","Arunachal Pradesh","105","3","1.6","1.9","-0.4","23"
"","Assam","1085","226","14.0","12.7","-2.3","155"
"","Manipur","125","2","1.6","1.6","0.0","43"
"","Meghalaya","229","0","3.1","1.5","0.0","93"
"","Mizoram","69","1","1.1","1.2","-0.1","18"
"","Nagaland","95","5","1.4","1.9","-0.5","21"
"","Tripura","201","4","3.8","2.4","0.0","106"
