"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","6151","0","140.1","6.6","-1.2","24","0.0"
"","Haryana","6642","0","129.5","106.4","-0.6","179","0.0"
"","Rajasthan","9712","0","209.4","51.0","-0.5","624","0.0"
"","Delhi","4121","0","89.1","65.3","-1.1","181","0.0"
"","UP","16972","0","350.4","148.8","-0.3","264","0.0"
"","Uttarakhand","1829","0","37.5","16.9","-0.5","55","0.2"
"","HP","1213","0","24.4","4.3","1.4","128","0.0"
"","J&K","2020","505","38.5","27.3","-4.2","160","9.6"
"","Chandigarh","190","0","3.5","4.3","-0.8","17","0.0"
"WR","Chhattisgarh","4384","0","100.1","37.7","1.9","460","2.2"
"","Gujarat","16422","0","378.8","109.2","4.8","494","0.1"
"","MP","9343","0","206.5","91.8","1.9","590","0.0"
"","Maharashtra","21629","0","478.9","176.5","2.9","563","0.0"
"","Goa","500","25","13.1","9.9","0.0","111","0.4"
"","DD","309","0","6.8","5.9","0.9","129","0.0"
"","DNH","743","0","17.4","16.9","0.5","74","0.0"
"","Essar steel","278","0","4.4","4.6","-0.2","254","0.0"
"SR","Andhra Pradesh","8443","0","182.3","53.6","4.6","770","0.0"
"","Telangana","9967","0","216.7","94.6","2.2","629","0.0"
"","Karnataka","7671","0","162.2","37.1","-1.0","380","0.0"
"","Kerala","3323","0","64.6","41.2","0.8","186","0.0"
"","Tamil Nadu","12446","0","283.4","154.4","1.4","593","0.0"
"","Pondy","321","0","7.2","6.8","0.3","62","0.0"
"ER","Bihar","4964","1","98.5","92.9","2.9","100","0.6"
"","DVC","2820","1","61.1","-11.2","4.8","500","1.0"
"","Jharkhand","1000","0","24.6","16.2","1.6","130","0.4"
"","Odisha","5210","1","109.9","40.9","7.1","450","0.9"
"","West Bengal","8746","0","177.0","64.5","4.6","400","0.0"
"","Sikkim","85","0","1.1","0.9","0.2","20","0.0"
"NER","Arunachal Pradesh","125","4","2.3","2.6","-0.3","49","0.0"
"","Assam","1632","91","28.1","22.2","1.3","193","1.7"
"","Manipur","188","2","2.2","2.5","-0.3","31","0.0"
"","Meghalaya","264","0","5.1","1.8","-0.1","58","0.0"
"","Mizoram","80","2","1.4","0.8","0.2","25","0.0"
"","Nagaland","115","3","2.3","1.6","0.3","47","0.0"
"","Tripura","282","2","5.1","4.2","0.7","115","0.0"
