"Share of RES in total generation (%)","8.38","5.42","16.77","0.51","0.09","8.11"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","34.11","9.31","28.75","13.03","7.71","20.06"
