"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.52","6.84","7.36","67.60","25.03"
"SR GRID","0.00","0.00","0.52","6.84","7.36","67.60","25.03"
