"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","144.5","-135.9","57.4","-66.0","-0.5","-0.5"
"Actual(MU)","148.5","-145.7","64.7","-65.3","0.3","2.5"
"O/D/U/D(MU)","4.0","-9.8","7.3","0.7","0.8","3.0"
