"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5171","0","101.9","48.3","1.2","365"
"","Haryana","5860","0","101.4","53.1","0.5","230"
"","Rajasthan","9756","0","206.7","72.2","3.8","461"
"","Delhi","2934","15","54.9","35.7","-1.9","116"
"","UP","9147","2640","220.2","91.0","0.5","317"
"","Uttarakhand","1666","150","30.8","21.4","1.1","236"
"","HP","1331","0","24.9","17.2","1.5","139"
"","J&K","1900","0","39.7","29.4","3.3","251"
"","Chandigarh","180","0","3.2","3.2","0.0","21"
"WR","Chhattisgarh","2969","18","62.2","9.9","1.0","348"
"","Gujarat","12891","0","286.0","62.7","-1.5","354"
"","MP","9320","0","202.8","128.2","0.4","355"
"","Maharashtra","16533","65","362.1","94.5","-1.9","393"
"","Goa","398","0","7.6","8.1","-0.8","31"
"","DD","264","0","5.9","6.1","-0.2","7"
"","DNH","642","0","15.3","14.4","0.8","29"
"","Essar steel","434","0","9.6","10.2","-0.7","75"
"SR","Andhra Pradesh","5684","100","124.5","26.2","0.9","302"
"","Telangana","5370","500","116.6","60.4","1.7","277"
"","Karnataka","6908","450","139.0","16.0","2.1","302"
"","Kerala","3201","200","61.4","32.9","1.9","257"
"","Tamil Nadu","10397","813","222.3","66.9","2.2","336"
"","Pondy","299","0","5.9","5.8","0.1","24"
"ER","Bihar","2605","200","49.5","51.4","-6.7","145"
"","DVC","2380","0","54.7","-15.9","0.9","298"
"","Jharkhand","1000","0","21.6","12.4","-1.6","45"
"","Odisha","3378","0","66.9","24.7","2.1","420"
"","West Bengal","6309","8","109.8","18.7","1.7","285"
"","Sikkim","94","0","1.3","1.5","-0.1","20"
"NER","Arunachal Pradesh","97","2","1.8","1.5","0.4","38"
"","Assam","1165","91","20.8","13.8","2.2","189"
"","Manipur","136","1","2.2","2.1","0.1","37"
"","Meghalaya","264","1","4.4","4.0","-0.8","53"
"","Mizoram","68","2","1.2","1.0","0.2","22"
"","Nagaland","108","2","2.1","1.2","0.4","46"
"","Tripura","198","1","2.5","0.8","-0.4","34"
