"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","8237","-1200","198.2","119.8","1.5","250"
"","Haryana","8483","0","177.2","111.9","-2.2","210"
"","Rajasthan","7850","0","178.2","43.4","2.5","417"
"","Delhi","4988","-3","107.4","76.4","-1.5","218"
"","UP","10917","-3670","246.6","113.2","7.2","761"
"","Uttarakhand","1471","-195","33.8","11.5","1.6","158"
"","HP","1030","-162","24.0","-0.4","-0.1","48"
"","J&K","1714","-100","32.5","16.5","1.4","305"
"","Chandigarh","300","0","5.9","5.3","0.6","47"
"WR","Chhattisgarh","2406","273","49.4","20.1","-10.1","345"
"","Gujarat","10513","40","238.8","36.3","-3.7","378"
"","MP","5517","0","107.5","54.5","4.5","302"
"","Maharashtra","14539","50","322.7","113.3","-33.0","512"
"","Goa","359","0","7.7","7.3","-0.1","88"
"","DD","268","0","6.1","5.8","0.4","47"
"","DNH","652","0","14.8","14.5","0.2","68"
"","Essar steel","523","0","7.5","5.5","2.0","11"
"SR","Andhra Pradesh","5779","200","132.4","37.4","-0.8","332"
"","Telangana","5556","400","123.6","68.0","3.0","314"
"","Karnataka","7668","300","150.6","11.0","-2.2","543"
"","Kerala","2945","150","53.4","24.6","1.1","311"
"","Tamil Nadu","12998","0","281.9","71.9","-0.7","309"
"","Pondy","303","0","6.5","6.3","0.3","40"
"ER","Bihar","2260","200","46.3","44.3","-0.4","280"
"","DVC","2501","50","58.1","-11.1","0.3","190"
"","Jharkhand","964","0","20.1","13.2","1.7","170"
"","Odisha","3787","250","71.1","23.3","2.5","340"
"","West Bengal","7135","7","142.9","38.7","2.0","360"
"","Sikkim","89","0","1.3","1.0","0.2","30"
"NER","Arunachal Pradesh","112","3","1.6","1.8","-0.2","19"
"","Assam","1124","221","25.4","16.3","3.7","167"
"","Manipur","118","2","1.6","2.4","-0.7","35"
"","Meghalaya","284","6","4.6","1.3","-0.3","68"
"","Mizoram","82","1","1.2","1.3","-0.4","13"
"","Nagaland","107","0","1.6","1.7","-0.3","24"
"","Tripura","213","6","3.1","1.7","-0.6","39"
