"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.96","6.59","7.55","74.81","17.64"
"SR GRID","0.00","0.00","0.96","6.59","7.55","74.81","17.64"
