"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","165.8","-193.0","121.8","-98.6","4.8","0.7"
"Actual(MU)","159.5","-192.7","119.7","-93.4","5.7","-1.2"
"O/D/U/D(MU)","-6.3","0.3","-2.0","5.3","0.9","-1.9"
