"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.96","12.30","13.26","70.90","15.83"
"SR GRID","0.00","0.00","0.96","12.30","13.26","70.90","15.83"
