"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.76","11.06","11.83","73.56","14.61"
"SR GRID","0.00","0.00","0.76","11.06","11.83","73.56","14.61"
