"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","7359","0","152.0","82.3","-2.1","21","0.0"
"","Haryana","8047","0","162.0","129.5","-0.1","417","0.0"
"","Rajasthan","10431","0","227.1","68.3","-1.5","447","0.0"
"","Delhi","5439","0","110.5","93.8","-0.1","198","0.0"
"","UP","20680","0","424.5","187.1","1.2","762","0.6"
"","Uttarakhand","1971","0","43.0","19.9","0.0","124","0.0"
"","HP","1467","13","28.6","5.3","1.4","308","0.2"
"","J&K","2371","593","43.4","23.6","-2.5","177","10.2"
"","Chandigarh","224","0","4.7","6.1","-1.4","18","0.0"
"WR","Chhattisgarh","4204","0","95.0","44.5","-1.7","399","0.0"
"","Gujarat","16668","0","370.7","92.4","5.8","755","0.0"
"","MP","9446","0","213.2","105.5","0.0","542","0.0"
"","Maharashtra","21686","0","491.6","135.7","0.3","347","0.0"
"","Goa","541","0","10.7","10.0","0.1","90","0.0"
"","DD","324","0","7.3","6.9","0.4","38","0.0"
"","DNH","784","0","18.2","18.2","0.0","71","0.0"
"","Essar steel","253","0","4.9","5.7","-0.9","142","0.0"
"SR","Andhra Pradesh","9854","0","199.1","55.6","0.9","495","0.0"
"","Telangana","8053","0","167.0","45.4","1.0","496","0.0"
"","Karnataka","11597","0","232.3","58.8","-0.1","495","0.0"
"","Kerala","4008","0","84.6","57.6","1.4","333","0.0"
"","Tamil Nadu","15417","0","352.7","166.9","0.8","498","0.0"
"","Pondy","437","0","8.9","9.0","0.0","45","0.0"
"ER","Bihar","5320","0","106.1","100.9","0.2","200","0.0"
"","DVC","3169","0","68.3","-48.4","-0.2","70","0.0"
"","Jharkhand","1077","0","26.8","16.9","-0.2","140","0.0"
"","Odisha","4013","0","87.7","28.1","0.4","320","0.0"
"","West Bengal","9273","0","191.8","69.7","0.2","300","0.0"
"","Sikkim","90","0","1.3","1.6","-0.4","20","0.0"
"NER","Arunachal Pradesh","100","3","2.2","2.7","-0.6","12","0.0"
"","Assam","1475","110","24.4","19.9","0.6","193","1.4"
"","Manipur","164","2","2.5","2.5","0.0","18","0.0"
"","Meghalaya","305","0","5.2","2.0","0.1","49","0.0"
"","Mizoram","96","1","1.6","1.5","0.1","15","0.0"
"","Nagaland","98","1","2.3","2.1","0.1","29","0.0"
"","Tripura","295","2","5.1","5.4","-0.1","47","0.0"
