"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","159.0","-147.4","48.4","-54.2","-5.4","0.3"
"Actual(MU)","172.0","-173.9","52.0","-47.5","-5.2","-2.6"
"O/D/U/D(MU)","13.0","-26.4","3.6","6.7","0.2","-2.9"
