"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","170.3","-203.7","59.9","-30.9","4.0","-0.3"
"Actual(MU)","184.3","-214.8","60.7","-28.2","7.3","9.3"
"O/D/U/D(MU)","14.0","-11.1","0.8","2.7","3.3","9.6"
