"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","217.7","-206.6","71.7","-79.7","-3.0","0.0"
"Actual(MU)","225.6","-213.4","63.4","-74.5","-2.4","-1.3"
"O/D/U/D(MU)","8.0","-6.7","-8.3","5.2","0.6","-1.3"
