"Share of RES in total generation (%)","4.83","6.77","30.75","0.18","0.08","11.09"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","42.33","10.49","43.89","16.44","43.84","27.70"
