"Share of RES in total generation (%)","6.17","7.95","21.43","0.40","0.07","9.50"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","33.36","11.60","34.36","14.45","30.13","23.01"
