"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.46","1.05","8.59","10.10","66.55","23.34"
"SR GRID","0.00","0.46","1.05","8.59","10.10","66.55","23.34"
