"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5479","0","124.3","24.9","-0.5","86","0.0"
"","Haryana","6296","160","122.0","65.7","1.7","224","0.2"
"","Rajasthan","11348","0","228.7","50.3","2.0","432","0.0"
"","Delhi","3646","0","71.7","48.6","-0.1","153","0.0"
"","UP","13218","60","282.5","112.5","4.1","706","3.6"
"","Uttarakhand","1818","0","35.6","24.1","0.7","194","0.0"
"","HP","1498","0","27.6","17.2","0.2","123","0.1"
"","J&K","1866","466","32.5","33.2","-5.8","214","5.6"
"","Chandigarh","176","0","3.4","3.4","0.0","26","0.0"
"WR","Chhattisgarh","4030","0","86.5","22.7","-0.6","195","0.0"
"","Gujarat","15672","0","349.6","117.0","9.1","865","0.0"
"","MP","12484","0","263.3","153.0","-0.6","458","0.0"
"","Maharashtra","22854","0","483.5","156.4","-2.5","356","0.0"
"","Goa","468","0","9.7","9.9","-0.7","98","0.0"
"","DD","323","0","7.2","6.3","0.9","97","0.0"
"","DNH","703","0","15.5","15.0","0.5","124","0.0"
"","Essar steel","557","0","11.1","11.2","-0.2","249","0.0"
"SR","Andhra Pradesh","8324","0","181.5","71.8","2.5","552","0.0"
"","Telangana","9496","0","204.5","108.7","1.7","677","0.0"
"","Karnataka","10846","0","212.3","53.5","1.6","509","0.0"
"","Kerala","3507","0","71.2","45.8","1.1","217","0.0"
"","Tamil Nadu","13841","0","283.9","138.1","-0.7","406","0.0"
"","Pondy","330","0","6.8","6.9","-0.1","18","0.0"
"ER","Bihar","4600","0","81.7","78.4","1.0","385","0.0"
"","DVC","2994","0","63.3","-31.2","1.7","445","0.7"
"","Jharkhand","1031","191","23.4","16.3","0.4","185","0.6"
"","Odisha","4398","0","89.6","32.6","3.4","402","0.0"
"","West Bengal","7387","0","138.3","42.5","0.6","485","0.0"
"","Sikkim","97","0","1.3","1.4","-0.1","20","0.0"
"NER","Arunachal Pradesh","110","2","2.1","1.6","0.5","29","0.0"
"","Assam","1561","22","25.8","20.0","1.8","299","0.7"
"","Manipur","162","3","2.4","2.2","0.2","46","0.0"
"","Meghalaya","300","0","5.5","2.7","0.0","97","0.0"
"","Mizoram","80","2","1.8","0.8","0.3","25","0.0"
"","Nagaland","118","2","2.3","1.6","0.4","39","0.0"
"","Tripura","244","1","4.3","1.7","0.8","52","0.0"
