"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","107.6","-168.4","130.8","-69.1","-0.5","0.4"
"Actual(MU)","98.2","-182.2","139.1","-56.0","2.1","1.2"
"O/D/U/D(MU)","-9.5","-13.8","8.3","13.1","2.6","0.7"
