"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","149.1","-178.4","97.6","-70.6","2.9","0.6"
"Actual(MU)","146.0","-188.5","89.8","-55.6","5.8","-2.5"
"O/D/U/D(MU)","-3.1","-10.1","-7.8","15.1","2.9","-3.1"
