"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4765","0","91.1","45.7","0.3","165"
"","Haryana","6127","0","105.3","60.2","-0.2","155"
"","Rajasthan","9853","0","207.3","73.8","0.8","189"
"","Delhi","2993","0","55.9","42.3","0.3","209"
"","UP","10228","1290","226.9","111.7","0.0","391"
"","Uttarakhand","1673","0","32.7","25.7","0.5","158"
"","HP","1328","6","24.4","18.5","0.9","155"
"","J&K","1930","483","41.8","34.5","1.5","179"
"","Chandigarh","179","0","3.2","3.2","0.3","18"
"WR","Chhattisgarh","3117","96","66.8","20.0","0.0","135"
"","Gujarat","12289","17","260.2","65.7","-5.8","724"
"","MP","10393","0","218.2","133.2","-3.8","189"
"","Maharashtra","18352","15","392.5","107.0","-1.1","328"
"","Goa","438","0","8.5","8.2","-0.2","39"
"","DD","284","0","6.4","6.4","0.0","29"
"","DNH","633","0","14.7","15.1","-0.4","0"
"","Essar steel","280","0","5.5","4.9","0.6","181"
"SR","Andhra Pradesh","5424","0","120.2","18.8","3.0","1446"
"","Telangana","5594","0","126.8","75.2","0.7","182"
"","Karnataka","7184","1200","158.1","35.9","1.1","386"
"","Kerala","3347","0","62.8","44.7","2.4","353"
"","Tamil Nadu","11430","0","235.1","105.7","2.9","425"
"","Pondy","266","0","5.4","5.5","-0.1","15"
"ER","Bihar","3037","0","62.7","59.1","1.2","290"
"","DVC","2541","84","57.6","-9.7","-0.7","150"
"","Jharkhand","1084","88","22.8","11.0","0.0","70"
"","Odisha","4026","0","68.1","26.2","-1.0","290"
"","West Bengal","6699","0","121.6","22.4","-0.3","260"
"","Sikkim","101","0","1.5","1.0","0.5","20"
"NER","Arunachal Pradesh","110","4","1.8","1.5","0.4","42"
"","Assam","1272","18","21.3","15.1","1.5","201"
"","Manipur","137","6","2.3","2.3","0.0","26"
"","Meghalaya","307","5","5.2","3.9","-0.4","46"
"","Mizoram","80","2","1.4","1.2","0.1","25"
"","Nagaland","108","7","1.8","1.4","0.3","66"
"","Tripura","210","6","3.1","-0.5","1.6","96"
