"Region","<49.2","49.2-49.5","49.5-49.7","49.7-49.8","<49.7","49.7-50.2","> 50.2"
"NEW GRID","0.0","0.0","0.0","1.0","0.0","61.1","38.9"
"SR GRID","0.0","0.0","0.0","1.5","0.0","66.4","33.6"
