"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","38952","39273","31598","15706","2049","127578"
"Peak Shortage (MW)","1779","523","1457","410","178","4347"
"Energy Met (MU)","801","869","717","302","36","2725"
"Hydro Gen(MU)","94","167","59","26","6","352"
"Wind Gen(MU)","2","37","30","----------","----------","69"
